,거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부,ymd
37,"62,000",,2009,2011,숭인동,종로청계힐스테이트,7,14,114.7153,,766,11110,12,,,201107
38,"43,500",,2001,2011,평창동,롯데낙천대,7,2,84.21,,72,11110,6,,,201107
39,"11,000",,1997,2011,평창동,갑을아파트,7,29,30.46,,595,11110,10,,,201107
40,"52,000",,2008,2011,무악동,인왕산아이파크,7,7,59.993,,60,11110,6,,,201107
41,"91,900",,2008,2011,무악동,인왕산아이파크,7,12,114.931,,60,11110,16,,,201107
0,"63,500",,2008,2011,사직동,광화문스페이스본(101동~105동),8,16,70.8,,9,11110,7,,,201108
1,"77,000",,2008,2011,사직동,광화문스페이스본(101동~105동),8,16,97.61,,9,11110,9,,,201108
2,"40,000",,1983,2011,당주동,세종,8,17,104.73,,100,11110,3,,,201108
3,"108,000",,2004,2011,내수동,킹스매너,8,16,210.15,,110-15,11110,5,,,201108
4,"23,200",,2003,2011,익선동,현대뜨레비앙,8,18,48.54,,55,11110,3,,,201108
5,"20,750",,2003,2011,익선동,현대뜨레비앙,8,26,43.98,,55,11110,5,,,201108
6,"18,000",,2003,2011,익선동,현대뜨레비앙,8,27,48.54,,55,11110,8,,,201108
7,"46,000",,2006,2011,인의동,효성쥬얼리시티,8,23,84.98,,48-2,11110,9,,,201108
8,"18,384",,2011,2011,충신동,CS타워,8,2,21.94,,62-2,11110,12,,,201108
9,"20,090",,2011,2011,충신동,CS타워,8,23,22.17,,62-2,11110,5,,,201108
10,"18,736",,2011,2011,충신동,CS타워,8,23,21.94,,62-2,11110,15,,,201108
11,"18,150",,2011,2011,충신동,CS타워,8,24,21.94,,62-2,11110,10,,,201108
12,"16,760",,2011,2011,충신동,CS타워,8,28,22.17,,62-2,11110,8,,,201108
13,"20,090",,2011,2011,충신동,CS타워,8,29,22.17,,62-2,11110,5,,,201108
14,"18,033",,2011,2011,충신동,CS타워,8,29,21.94,,62-2,11110,5,,,201108
15,"18,384",,2011,2011,충신동,CS타워,8,31,21.94,,62-2,11110,12,,,201108
16,"50,000",,1995,2011,명륜2가,아남1,8,31,84.9,,4,11110,2,,,201108
17,"25,000",,1994,2011,창신동,성용,8,3,58.23,,640-252,11110,5,,,201108
18,"25,600",,1993,2011,창신동,창신쌍용2,8,9,64.66,,703,11110,4,,,201108
19,"39,700",,1993,2011,창신동,창신쌍용2,8,9,106.62,,703,11110,1,,,201108
20,"27,000",,1993,2011,창신동,창신쌍용2,8,13,64.66,,703,11110,8,,,201108
21,"25,500",,1993,2011,창신동,창신쌍용2,8,28,64.66,,703,11110,6,,,201108
22,"50,000",,2004,2011,숭인동,롯데캐슬천지인,8,4,84.95,,76,11110,14,,,201108
23,"69,900",,2004,2011,숭인동,롯데캐슬천지인,8,11,112.54,,76,11110,28,,,201108
24,"33,000",,2008,2011,숭인동,종로센트레빌,8,11,59.92,,2-1,11110,4,,,201108
25,"41,500",,2001,2011,평창동,롯데낙천대,8,4,91.06,,72,11110,1,,,201108
26,"9,900",,1997,2011,평창동,갑을아파트,8,19,30.46,,595,11110,8,,,201108
27,"172,000",,2009,2011,평창동,롯데캐슬로잔,8,31,225.857,,108,11110,1,,,201108
28,"26,000",,2002,2011,신영동,구암하이빌,8,31,70.62,,105-22,11110,4,,,201108
29,"70,000",,2008,2011,무악동,인왕산아이파크,8,4,84.858,,60,11110,15,,,201108
30,"68,000",,2008,2011,무악동,인왕산아이파크,8,4,84.858,,60,11110,14,,,201108
31,"64,500",,2008,2011,무악동,인왕산아이파크,8,10,84.858,,60,11110,12,,,201108
32,"51,490",,2000,2011,무악동,현대,8,15,84.92,,82,11110,1,,,201108
33,"69,950",,2000,2011,무악동,현대,8,27,114.9,,82,11110,17,,,201108
34,"71,900",,2008,2011,무악동,인왕산아이파크,8,31,84.858,,60,11110,13,,,201108
0,"50,500",,2007,2011,필운동,두레엘리시안,9,27,84.74,,174-1,11110,6,,,201109
1,"39,300",,1981,2011,당주동,롯데미도파광화문빌딩,9,5,93.36,,145,11110,8,,,201109
2,"79,000",,2003,2011,내수동,경희궁파크팰리스,9,1,103.77,,95,11110,9,,,201109
3,"23,600",,2003,2011,익선동,현대뜨레비앙,9,6,48.54,,55,11110,3,,,201109
4,"22,000",,2003,2011,익선동,현대뜨레비앙,9,15,48.54,,55,11110,5,,,201109
5,"37,900",,1998,2011,익선동,운현신화타워,9,21,74.52,,30-6,11110,15,,,201109
6,"18,384",,2011,2011,충신동,CS타워,9,2,21.94,,62-2,11110,13,,,201109
7,"18,033",,2011,2011,충신동,CS타워,9,5,21.94,,62-2,11110,5,,,201109
8,"19,321",,2011,2011,충신동,CS타워,9,13,21.94,,62-2,11110,11,,,201109
9,"18,150",,2011,2011,충신동,CS타워,9,24,21.94,,62-2,11110,8,,,201109
10,"16,531",,2011,2011,충신동,CS타워,9,27,22.17,,62-2,11110,7,,,201109
11,"18,736",,2011,2011,충신동,CS타워,9,29,21.94,,62-2,11110,15,,,201109
12,"16,760",,2011,2011,충신동,CS타워,9,30,22.17,,62-2,11110,8,,,201109
13,"39,000",,1996,2011,명륜2가,아남2,9,13,59.4,,236,11110,6,,,201109
14,"56,000",,1995,2011,명륜2가,아남1,9,20,84.8,,4,11110,13,,,201109
15,"55,000",,1995,2011,명륜2가,아남1,9,26,84.9,,4,11110,2,,,201109
16,"53,000",,1995,2011,명륜2가,아남1,9,28,84.9,,4,11110,2,,,201109
17,"48,500",,1999,2011,창신동,두산,9,2,84.9,,232,11110,17,,,201109
18,"23,000",,1968,2011,창신동,동대문,9,10,28.8,,328-17,11110,5,,,201109
19,"26,600",,1993,2011,창신동,창신쌍용2,9,16,64.66,,703,11110,5,,,201109
20,"33,250",,1999,2011,창신동,두산,9,28,59.95,,232,11110,23,,,201109
21,"40,000",,2006,2011,창신동,브라운스톤창신,9,30,84.87,,23-76,11110,8,,,201109
22,"48,200",,2008,2011,숭인동,종로센트레빌,9,2,84.92,,2-1,11110,4,,,201109
23,"41,000",,2009,2011,숭인동,종로청계힐스테이트,9,16,59.9426,,766,11110,4,,,201109
24,"39,450",,2008,2011,숭인동,종로센트레빌,9,19,59.92,,2-1,11110,3,,,201109
25,"39,000",,2005,2011,구기동,렉스팰리스,9,3,140.04,,95-1,11110,-1,,,201109
26,"45,000",,1996,2011,평창동,일성빌라트,9,15,84.99,,145-5,11110,5,,,201109
27,"47,900",,2000,2011,무악동,현대,9,1,84.92,,82,11110,8,,,201109
28,"35,490",,2000,2011,무악동,현대,9,18,60,,82,11110,9,,,201109
29,"54,950",,2000,2011,무악동,현대,9,21,84.92,,82,11110,19,,,201109
30,"34,980",,2000,2011,무악동,현대,9,21,60,,82,11110,12,,,201109
31,"55,790",,2000,2011,무악동,현대,9,26,84.92,,82,11110,10,,,201109
0,"53,000",,2000,2011,청운동,청운현대,10,11,78.78,,56-45,11110,2,,,201110
1,"62,000",,2000,2011,청운동,청운현대,10,29,84.51,,56-45,11110,1,,,201110
2,"51,500",,2007,2011,필운동,두레엘리시안,10,4,84.74,,174-1,11110,3,,,201110
3,"124,000",,2008,2011,사직동,광화문스페이스본(101동~105동),10,11,146.92,,9,11110,14,,,201110
4,"108,000",,2004,2011,내수동,경희궁의아침2단지,10,31,124.17,,71,11110,6,,,201110
5,"23,000",,2003,2011,익선동,현대뜨레비앙,10,18,48.54,,55,11110,3,,,201110
6,"24,000",,2003,2011,익선동,현대뜨레비앙,10,25,48.54,,55,11110,6,,,201110
7,"16,531",,2011,2011,충신동,CS타워,10,4,22.17,,62-2,11110,7,,,201110
8,"18,150",,2011,2011,충신동,CS타워,10,4,21.94,,62-2,11110,8,,,201110
9,"18,150",,2011,2011,충신동,CS타워,10,12,21.94,,62-2,11110,10,,,201110
10,"18,150",,2011,2011,충신동,CS타워,10,12,21.94,,62-2,11110,9,,,201110
11,"16,531",,2011,2011,충신동,CS타워,10,21,22.17,,62-2,11110,6,,,201110
12,"58,800",,1995,2011,명륜2가,아남1,10,19,84.9,,4,11110,8,,,201110
13,"49,000",,1995,2011,명륜2가,아남1,10,19,84.9,,4,11110,2,,,201110
14,"35,500",,1999,2011,창신동,두산,10,1,59.95,,232,11110,12,,,201110
15,"27,000",,1992,2011,창신동,창신쌍용1,10,3,54.7,,702,11110,5,,,201110
16,"35,000",,1999,2011,창신동,두산,10,10,59.95,,232,11110,10,,,201110
17,"33,000",,1992,2011,창신동,창신쌍용1,10,10,79.87,,702,11110,1,,,201110
18,"23,000",,1993,2011,창신동,창신쌍용2,10,10,54.7,,703,11110,3,,,201110
19,"25,600",,1993,2011,창신동,창신쌍용2,10,13,64.66,,703,11110,2,,,201110
20,"26,300",,1993,2011,창신동,창신쌍용2,10,17,64.66,,703,11110,9,,,201110
21,"30,800",,1993,2011,창신동,창신쌍용2,10,18,79.87,,703,11110,5,,,201110
22,"43,000",,1993,2011,창신동,창신쌍용2,10,19,106.62,,703,11110,11,,,201110
23,"37,000",,1999,2011,창신동,두산,10,19,59.95,,232,11110,15,,,201110
24,"53,500",,1999,2011,창신동,두산,10,28,84.9,,232,11110,12,,,201110
25,"36,500",,1999,2011,창신동,두산,10,31,59.95,,232,11110,13,,,201110
26,"49,200",,2008,2011,숭인동,종로센트레빌,10,6,84.92,,2-1,11110,7,,,201110
27,"39,500",,2008,2011,숭인동,종로센트레빌,10,14,59.92,,2-1,11110,12,,,201110
28,"62,500",,2008,2011,숭인동,종로센트레빌,10,18,114.67,,2-1,11110,4,,,201110
29,"61,000",,2008,2011,숭인동,종로센트레빌,10,22,114.67,,2-1,11110,3,,,201110
30,"73,000",,2008,2011,평창동,르트랑시망,10,11,135.17,,102,11110,4,,,201110
31,"44,000",,2001,2011,평창동,롯데낙천대,10,11,84.21,,72,11110,5,,,201110
32,"11,500",,1997,2011,평창동,갑을아파트,10,24,30.55,,595,11110,5,,,201110
33,"27,000",,1998,2011,평창동,삼성,10,31,59.97,,596,11110,11,,,201110
34,"40,490",,2000,2011,무악동,현대,10,11,60,,82,11110,8,,,201110
35,"32,000",,2000,2011,무악동,현대,10,17,60,,82,11110,1,,,201110
36,"52,000",,2008,2011,무악동,인왕산아이파크,10,26,84.858,,60,11110,1,,,201110
0,"76,000",,2008,2011,사직동,광화문스페이스본(101동~105동),11,7,94.51,,9,11110,13,,,201111
1,"78,000",,2008,2011,사직동,광화문스페이스본(101동~105동),11,11,94.51,,9,11110,9,,,201111
2,"68,000",,2008,2011,사직동,광화문스페이스본(101동~105동),11,11,97.61,,9,11110,11,,,201111
3,"95,000",,2008,2011,사직동,광화문스페이스본(101동~105동),11,21,108.55,,9,11110,14,,,201111
4,"137,900",,2008,2011,사직동,광화문스페이스본(101동~105동),11,28,147.31,,9,11110,10,,,201111
5,"50,000",,1983,2011,당주동,세종,11,30,104.73,,100,11110,2,,,201111
6,"125,000",,2004,2011,내수동,경희궁의아침2단지,11,11,140.78,,71,11110,6,,,201111
7,"115,800",,2003,2011,내수동,경희궁파크팰리스,11,15,146.39,,95,11110,11,,,201111
8,"135,000",,2003,2011,내수동,경희궁파크팰리스,11,23,146.39,,95,11110,7,,,201111
9,"18,500",,2003,2011,익선동,현대뜨레비앙,11,25,36.08,,55,11110,7,,,201111
10,"23,800",,2003,2011,익선동,현대뜨레비앙,11,28,46.64,,55,11110,2,,,201111
11,"18,150",,2011,2011,충신동,CS타워,11,5,21.94,,62-2,11110,9,,,201111
12,"16,186",,2011,2011,충신동,CS타워,11,7,22.17,,62-2,11110,10,,,201111
13,"18,150",,2011,2011,충신동,CS타워,11,16,21.94,,62-2,11110,8,,,201111
14,"16,186",,2011,2011,충신동,CS타워,11,28,22.17,,62-2,11110,9,,,201111
15,"77,300",,1996,2011,명륜2가,아남2,11,6,114.36,,236,11110,3,,,201111
16,"55,000",,1995,2011,명륜2가,아남1,11,7,84.9,,4,11110,6,,,201111
17,"58,000",,1995,2011,명륜2가,아남1,11,14,84.9,,4,11110,17,,,201111
18,"51,000",,1995,2011,명륜2가,아남1,11,18,84.8,,4,11110,9,,,201111
19,"50,500",,1995,2011,명륜2가,아남1,11,22,84.9,,4,11110,11,,,201111
20,"33,500",,1993,2011,창신동,창신쌍용2,11,1,79.87,,703,11110,8,,,201111
21,"22,000",,1996,2011,창신동,삼흥,11,11,57.78,,638-45,11110,5,,,201111
22,"33,300",,1999,2011,창신동,두산,11,24,59.95,,232,11110,21,,,201111
23,"26,500",,1973,2011,창신동,동대문맨션,11,24,83.83,,578-5,11110,3,,,201111
24,"12,400",,1968,2011,창신동,(436-79),11,28,56.17,,436-79,11110,6,,,201111
25,"37,000",,2008,2011,숭인동,종로센트레빌,11,18,59.92,,2-1,11110,9,,,201111
26,"38,000",,2008,2011,숭인동,종로센트레빌,11,26,59.92,,2-1,11110,9,,,201111
27,"86,000",,2002,2011,평창동,노블레스빌,11,10,243.09,,155-1,11110,5,,,201111
28,"45,000",,2001,2011,평창동,롯데낙천대,11,19,84.82,,72,11110,5,,,201111
29,"33,000",,1998,2011,신영동,대아파크빌,11,28,84.84,,254,11110,3,,,201111
30,"85,000",,2008,2011,무악동,인왕산아이파크,11,1,114.931,,60,11110,9,,,201111
31,"84,500",,2008,2011,무악동,인왕산아이파크,11,6,114.931,,60,11110,2,,,201111
32,"68,400",,2000,2011,무악동,현대,11,7,114.9,,82,11110,15,,,201111
33,"35,480",,2000,2011,무악동,현대,11,7,60,,82,11110,10,,,201111
34,"66,000",,2008,2011,무악동,인왕산아이파크,11,9,84.858,,60,11110,13,,,201111
35,"83,000",,2008,2011,무악동,인왕산아이파크,11,19,114.931,,60,11110,11,,,201111
36,"50,000",,2008,2011,무악동,인왕산아이파크,11,19,59.993,,60,11110,13,,,201111
37,"61,500",,2008,2011,무악동,인왕산아이파크,11,19,84.858,,60,11110,12,,,201111
38,"35,980",,2000,2011,무악동,현대,11,23,60,,82,11110,17,,,201111
39,"62,000",,2008,2011,무악동,인왕산아이파크,11,26,84.858,,60,11110,4,,,201111
0,"24,000",,1999,2011,통인동,효자,12,29,68.07,,5-1,11110,3,,,201112
1,"94,000",,2008,2011,사직동,광화문스페이스본(101동~105동),12,2,108.55,,9,11110,3,,,201112
2,"103,500",,2005,2011,수송동,로얄팰리스스위트,12,21,123.15,,85,11110,13,,,201112
3,"24,000",,2005,2011,수송동,로얄팰리스스위트,12,28,29.31,,85,11110,14,,,201112
4,"24,300",,2003,2011,익선동,현대뜨레비앙,12,18,39.9,,55,11110,9,,,201112
5,"41,000",,1998,2011,익선동,운현신화타워,12,20,84.91,,30-6,11110,8,,,201112
6,"108,000",,2006,2011,인의동,효성쥬얼리시티,12,7,186.17,,48-2,11110,19,,,201112
7,"57,000",,1995,2011,명륜2가,아남1,12,19,84.9,,4,11110,12,,,201112
8,"27,800",,1992,2011,창신동,창신쌍용1,12,6,54.7,,702,11110,12,,,201112
9,"48,000",,1999,2011,창신동,두산,12,10,84.9,,232,11110,23,,,201112
10,"17,700",,1994,2011,창신동,창림,12,14,58.62,,639-20,11110,1,,,201112
11,"27,000",,1992,2011,창신동,창신쌍용1,12,20,54.7,,702,11110,6,,,201112
12,"49,000",,1999,2011,창신동,두산,12,29,84.9,,232,11110,16,,,201112
13,"40,000",,2006,2011,창신동,브라운스톤창신,12,30,84.87,,23-76,11110,5,,,201112
14,"12,000",,1998,2011,숭인동,하림빌라트,12,1,30.41,,473,11110,2,,,201112
15,"40,750",,2008,2011,숭인동,종로센트레빌,12,5,59.92,,2-1,11110,11,,,201112
16,"39,000",,2009,2011,숭인동,종로청계힐스테이트,12,12,59.9426,,766,11110,1,,,201112
17,"56,000",,2004,2011,숭인동,롯데캐슬천지인,12,23,84.95,,76,11110,19,,,201112
18,"52,000",,2008,2011,숭인동,종로센트레빌,12,23,84.92,,2-1,11110,7,,,201112
19,"52,500",,2009,2011,숭인동,종로청계힐스테이트,12,30,84.9478,,766,11110,14,,,201112
20,"50,000",,2009,2011,숭인동,종로청계힐스테이트,12,30,84.9478,,766,11110,5,,,201112
21,"10,500",,1997,2011,평창동,갑을아파트,12,3,30.46,,595,11110,5,,,201112
22,"73,500",,2003,2011,평창동,크래스빌,12,5,175.81,,46-1,11110,5,,,201112
23,"37,500",,1998,2011,평창동,삼성,12,7,84.98,,596,11110,8,,,201112
24,"51,000",,2001,2011,평창동,롯데낙천대,12,27,91.06,,72,11110,5,,,201112
25,"35,000",,2006,2011,부암동,별빛고운,12,6,104.94,,235-2,11110,3,,,201112
26,"59,850",,2008,2011,무악동,인왕산아이파크,12,5,84.858,,60,11110,7,,,201112
27,"46,640",,2000,2011,무악동,현대,12,7,84.92,,82,11110,7,,,201112
28,"57,000",,2008,2011,무악동,인왕산아이파크,12,8,84.858,,60,11110,15,,,201112
29,"36,280",,2000,2011,무악동,현대,12,27,60,,82,11110,12,,,201112
0,"70,000",,2008,2012,사직동,광화문스페이스본(101동~105동),1,4,95.88,,9,11110,6,,,201201
1,"100,500",,2008,2012,사직동,광화문스페이스본(101동~105동),1,14,108.55,,9,11110,11,,,201201
2,"65,800",,2008,2012,사직동,광화문스페이스본(101동~105동),1,17,94.51,,9,11110,1,,,201201
3,"30,500",,2005,2012,수송동,로얄팰리스스위트,1,9,42.87,,85,11110,8,,,201201
4,"30,500",,2005,2012,수송동,로얄팰리스스위트,1,26,39.67,,85,11110,15,,,201201
5,"31,500",,2005,2012,수송동,로얄팰리스스위트,1,30,39.67,,85,11110,14,,,201201
6,"25,000",,2005,2012,수송동,로얄팰리스스위트,1,30,39.67,,85,11110,16,,,201201
7,"25,000",,2003,2012,익선동,현대뜨레비앙,1,2,45.5,,55,11110,9,,,201201
8,"19,000",,2003,2012,익선동,현대뜨레비앙,1,10,36.08,,55,11110,6,,,201201
9,"22,800",,2003,2012,익선동,현대뜨레비앙,1,11,46.64,,55,11110,5,,,201201
10,"28,000",,1998,2012,익선동,운현신화타워,1,20,84.87,,30-6,11110,6,,,201201
11,"31,000",,1992,2012,창신동,창신쌍용1,1,10,79.87,,702,11110,4,,,201201
12,"40,000",,1992,2012,창신동,창신쌍용1,1,12,106.62,,702,11110,3,,,201201
13,"25,000",,1968,2012,창신동,동대문,1,13,28.8,,328-17,11110,4,,,201201
14,"34,300",,1999,2012,창신동,두산,1,26,59.95,,232,11110,4,,,201201
15,"36,000",,1992,2012,창신동,창신쌍용1,1,27,79.87,,702,11110,8,,,201201
16,"56,500",,2009,2012,숭인동,종로청계힐스테이트,1,9,84.9478,,766,11110,14,,,201201
17,"18,600",,1971,2012,숭인동,동일상가,1,20,84.15,,232-29,11110,5,,,201201
18,"44,500",,2005,2012,구기동,렉스팰리스,1,30,140.56,,95-1,11110,4,,,201201
19,"33,200",,1998,2012,평창동,삼성,1,21,84.93,,596,11110,1,,,201201
20,"23,000",,2002,2012,부암동,프라임캐슬(케이빌라트),1,13,88.89,,265-10,11110,2,,,201201
21,"23,900",,1998,2012,신영동,대아파크빌,1,28,59.22,,254,11110,4,,,201201
0,"83,500",,2008,2012,사직동,광화문스페이스본(101동~105동),2,9,94.51,,9,11110,7,,,201202
1,"43,000",,1994,2012,내수동,세종로대우,2,10,76.66,,167,11110,15,,,201202
2,"105,000",,2003,2012,내수동,경희궁파크팰리스,2,23,148.09,,95,11110,2,,,201202
3,"60,500",,2004,2012,내수동,킹스매너,2,24,218.86,,110-15,11110,1,,,201202
4,"115,000",,2004,2012,내수동,경희궁의아침4단지,2,29,124.17,,73,11110,9,,,201202
5,"31,900",,2005,2012,수송동,로얄팰리스스위트,2,17,43.07,,85,11110,12,,,201202
6,"73,000",,2005,2012,수송동,로얄팰리스스위트,2,22,83.35,,85,11110,9,,,201202
7,"21,800",,2003,2012,익선동,현대뜨레비앙,2,11,45.5,,55,11110,6,,,201202
8,"29,000",,2003,2012,익선동,현대뜨레비앙,2,17,58.78,,55,11110,9,,,201202
9,"31,000",,1998,2012,익선동,운현신화타워,2,22,61.5,,30-6,11110,10,,,201202
10,"22,700",,2003,2012,익선동,현대뜨레비앙,2,23,45.5,,55,11110,8,,,201202
11,"13,000",,1999,2012,동숭동,동성아파트(1동),2,20,49.56,,4-161,11110,1,,,201202
12,"46,500",,1999,2012,명륜2가,아남3,2,2,88.74,,237,11110,8,,,201202
13,"55,000",,1995,2012,명륜2가,아남1,2,15,84.9,,4,11110,9,,,201202
14,"57,500",,1995,2012,명륜2가,아남1,2,24,84.9,,4,11110,4,,,201202
15,"53,000",,1995,2012,명륜2가,아남1,2,25,84.8,,4,11110,16,,,201202
16,"51,250",,1995,2012,명륜2가,아남1,2,25,84.8,,4,11110,11,,,201202
17,"24,000",,1993,2012,창신동,창신쌍용2,2,4,54.7,,703,11110,11,,,201202
18,"41,000",,1993,2012,창신동,창신쌍용2,2,20,106.62,,703,11110,12,,,201202
19,"26,500",,1992,2012,창신동,창신쌍용1,2,25,54.7,,702,11110,7,,,201202
20,"25,700",,1992,2012,창신동,창신쌍용1,2,28,54.7,,702,11110,8,,,201202
21,"29,000",,1993,2012,창신동,창신쌍용2,2,28,79.87,,703,11110,4,,,201202
22,"26,000",,1992,2012,창신동,창신쌍용1,2,29,54.7,,702,11110,7,,,201202
23,"43,000",,1993,2012,창신동,창신쌍용2,2,29,106.62,,703,11110,11,,,201202
24,"15,300",,1971,2012,숭인동,동일상가,2,23,61.71,,232-29,11110,4,,,201202
25,"29,500",,1995,2012,교북동,동아,2,20,59.98,,101,11110,5,,,201202
26,"29,000",,1998,2012,평창동,삼성,2,9,59.97,,596,11110,15,,,201202
27,"126,569",,2009,2012,평창동,롯데캐슬로잔,2,9,191.725,,108,11110,3,,,201202
28,"125,946",,2009,2012,평창동,롯데캐슬로잔,2,9,190.743,,108,11110,1,,,201202
29,"136,276",,2009,2012,평창동,롯데캐슬로잔,2,10,190.743,,108,11110,2,,,201202
30,"134,106",,2009,2012,평창동,롯데캐슬로잔,2,13,190.743,,108,11110,3,,,201202
31,"182,856",,2009,2012,평창동,롯데캐슬로잔,2,14,239.484,,108,11110,10,,,201202
32,"144,402",,2009,2012,평창동,롯데캐슬로잔,2,15,190.743,,108,11110,4,,,201202
33,"163,010",,2009,2012,평창동,롯데캐슬로잔,2,15,219.775,,108,11110,1,,,201202
34,"141,222",,2009,2012,평창동,롯데캐슬로잔,2,17,184.907,,108,11110,6,,,201202
35,"62,500",,2003,2012,평창동,크래스빌,2,17,187.9,,46-1,11110,2,,,201202
36,"27,500",,1998,2012,평창동,삼성,2,21,59.97,,596,11110,5,,,201202
37,"133,064",,2009,2012,평창동,롯데캐슬로잔,2,21,184.907,,108,11110,8,,,201202
38,"136,710",,2009,2012,평창동,롯데캐슬로잔,2,22,191.725,,108,11110,4,,,201202
39,"139,014",,2009,2012,평창동,롯데캐슬로잔,2,24,190.743,,108,11110,2,,,201202
40,"47,200",,2001,2012,평창동,롯데낙천대,2,27,84.21,,72,11110,6,,,201202
41,"166,394",,2009,2012,평창동,롯데캐슬로잔,2,29,219.775,,108,11110,2,,,201202
42,"24,000",,1998,2012,신영동,대아파크빌,2,25,59.22,,254,11110,12,,,201202
43,"50,800",,2008,2012,무악동,인왕산아이파크,2,3,59.993,,60,11110,10,,,201202
44,"67,000",,2008,2012,무악동,인왕산아이파크,2,7,84.858,,60,11110,12,,,201202
45,"66,000",,2008,2012,무악동,인왕산아이파크,2,11,84.858,,60,11110,6,,,201202
46,"61,000",,2008,2012,무악동,인왕산아이파크,2,18,84.858,,60,11110,7,,,201202
47,"67,950",,2000,2012,무악동,현대,2,22,114.9,,82,11110,16,,,201202
0,"122,000",,2008,2012,사직동,광화문스페이스본(101동~105동),3,15,159.01,,9,11110,11,,,201203
